transaction_id,timestamp,amount,transaction_type,subject,description,status,country
8864,2023-02-04 09:58:19,368.02,acquisto,Erin Allen,Join measure front sort little.,autorizzata,Azerbaijan
7519,2023-02-02 12:44:54,291.05,prelievo,Catherine Acosta,Production manager record successful five sister.,autorizzata,Thailand
3265,2023-01-22 04:16:17,399.76,trasferimento,Nathan Smith,Thousand international guess service.,autorizzata,Lesotho
5930,2023-08-02 02:16:52,325.44,prelievo,Patricia Harris,Wife I room well couple compare.,autorizzata,Saint Pierre and Miquelon
5518,2023-01-28 00:19:03,506.68,acquisto,Grace Gonzalez,Statement nor picture ok prove very beautiful whatever.,autorizzata,Maldives
3805,2023-08-06 11:50:04,69.75,acquisto,Tanya Prince DDS,Surface control only happy decade.,sospetta,Belgium
880,2023-05-05 19:45:47,399.23,prelievo,Bryan Henry,Move laugh source third couple.,autorizzata,Antarctica (the territory South of 60 deg S)
7250,2023-06-20 10:12:53,886.72,acquisto,Mathew Leon DDS,Structure design concern worker everyone subject.,autorizzata,Comoros
2592,2023-08-05 08:11:57,142.76,prelievo,Frank James,Miss treatment option establish.,autorizzata,Congo
9257,2023-02-17 00:18:19,81.45,prelievo,Jennifer Lee,Live health water from that.,autorizzata,Ethiopia
6090,2023-01-30 23:01:15,970.6,prelievo,Brenda Cochran,Need show hair resource.,autorizzata,Senegal
7475,2023-03-08 05:35:34,935.05,acquisto,Angela Wilson,Song cold someone drug special standard.,autorizzata,Fiji
9108,2023-08-09 02:59:31,666.6,trasferimento,Mark Parsons,Entire drug political treatment.,autorizzata,United States of America
6767,2023-07-05 21:12:59,351.21,acquisto,Brian Coleman,Them high recognize pattern may police full.,autorizzata,Cape Verde
1055,2023-08-05 04:15:29,473.21,prelievo,Aaron Smith,Southern reason though level nice single partner.,autorizzata,Lesotho
4062,2023-04-15 05:07:39,954.37,acquisto,Gina Camacho,Idea approach choice voice southern goal.,autorizzata,Dominica
9305,2023-08-14 18:26:43,407.08,prelievo,Tracy Hardy,Public one poor.,autorizzata,Japan
8264,2023-05-17 22:23:47,968.69,acquisto,Brian Wilkerson,Mean check year protect financial blue.,autorizzata,Israel
9351,2023-02-09 15:57:49,831.02,trasferimento,Elizabeth Booth,As state subject series.,autorizzata,Pitcairn Islands
9170,2023-05-06 09:10:14,736.96,trasferimento,Carrie King,Peace whose first television.,sospetta,Bulgaria
6458,2023-08-01 07:34:02,658.66,trasferimento,Mark Garcia,Check matter outside.,autorizzata,Thailand
984,2023-04-13 21:50:15,455.75,trasferimento,Suzanne Nelson,Prevent significant sure everybody most loss.,sospetta,Switzerland
3827,2023-04-14 23:30:56,313.68,prelievo,Jennifer Sullivan,Ahead wonder old care send nothing.,autorizzata,Guam
8542,2023-02-18 16:08:32,853.79,acquisto,Pamela Flores,Property issue give together six dinner six.,autorizzata,Netherlands Antilles
5298,2023-02-06 12:17:34,721.68,acquisto,Dr. Lori Quinn,Those which cause college husband night.,sospetta,Belgium
9049,2023-06-23 13:50:40,710.68,trasferimento,Michelle Foster,Media join reach quickly.,autorizzata,Kenya
179,2023-05-15 23:30:13,30.21,prelievo,Steven Green,Pretty plan peace into.,sospetta,Norway
1013,2023-04-08 01:24:01,334.05,trasferimento,Leslie White,West home science mention avoid about often I.,autorizzata,New Zealand
5101,2023-05-20 22:13:17,897.35,trasferimento,Jessica Jimenez,Four turn understand second.,autorizzata,Mauritania
3429,2023-04-16 04:08:49,58.95,prelievo,Patricia Hansen,Trial necessary where choice future opportunity describe piece.,sospetta,France
1737,2023-02-14 02:53:59,702.77,acquisto,Justin Grimes,Task answer modern lead prove alone president.,autorizzata,Uganda
332,2023-04-12 16:30:31,57.42,prelievo,Christopher Sanford,Official production country professor treatment up personal.,autorizzata,Cape Verde
1419,2023-04-29 23:30:51,350.33,prelievo,Mrs. Debra Dudley,Rather best second seek reach.,autorizzata,Cocos (Keeling) Islands
8226,2023-08-05 07:39:42,237.97,prelievo,Lindsay Hernandez,Each purpose tell decide.,autorizzata,Christmas Island
2517,2023-06-27 17:37:12,221.05,prelievo,John Collins,Paper so animal stand wonder allow.,autorizzata,Tokelau
5738,2023-03-15 01:45:57,849.0,acquisto,Levi Yoder Jr.,Reduce push camera pretty box sign never.,autorizzata,Saint Martin
7027,2023-06-23 07:14:17,497.3,prelievo,Traci Lee,Per weight buy behind feeling.,autorizzata,Kiribati
2163,2023-04-12 12:14:32,482.33,acquisto,Amanda Rush,Charge without risk west spring technology.,autorizzata,Saint Helena
9921,2023-05-24 15:23:27,231.52,trasferimento,Monica Johnson,Small play painting.,autorizzata,Timor-Leste
7097,2023-08-15 14:05:10,893.26,acquisto,Valerie Taylor,Style still subject blood state expect.,autorizzata,Syrian Arab Republic
6734,2023-05-29 07:31:22,666.28,trasferimento,Marie Thomas,Wall agent industry that all.,autorizzata,Myanmar
8374,2023-08-22 13:27:21,893.73,acquisto,Vincent Brewer,Religious system here expect decision general certain.,autorizzata,Benin
7243,2023-01-27 12:04:57,789.64,prelievo,Kathleen Hall,Student magazine store run of positive number.,autorizzata,Albania
4221,2023-04-24 18:48:41,849.98,trasferimento,Teresa Martin,Some six long itself often issue.,autorizzata,Belarus
4821,2023-01-30 20:44:01,308.71,acquisto,Laura Hamilton,Operation population morning simply father.,autorizzata,New Caledonia
2533,2023-03-02 20:02:28,382.09,acquisto,Jeffrey Rogers,Democrat future quite nature south window feeling.,autorizzata,Tunisia
1182,2023-01-29 02:34:53,78.27,prelievo,Joseph Walsh,Rate rule cold though.,autorizzata,Kiribati
4272,2023-03-27 07:21:26,519.32,trasferimento,Frank Hill,Cost treat exactly million believe face kid.,autorizzata,Belize
3913,2023-07-25 10:14:28,674.85,prelievo,Rebecca Bennett,Choose live store scene bank argue wind fund.,autorizzata,Bhutan
2618,2023-06-16 20:21:27,680.38,prelievo,Amanda Walsh,Laugh short choose security which.,autorizzata,Zambia
5068,2023-03-16 13:18:54,480.87,acquisto,Steven Beasley,Capital these assume choose upon rule.,autorizzata,Saint Vincent and the Grenadines
2547,2023-06-28 18:46:32,799.09,prelievo,Brittany Fuentes,Indeed just contain member cell even record.,autorizzata,Bahrain
6432,2023-04-22 11:24:55,573.95,prelievo,Mrs. Natalie Patrick,Partner analysis realize song.,autorizzata,Kenya
5580,2023-05-10 00:09:16,474.12,trasferimento,Amy Hamilton,Mention ahead country should through.,autorizzata,Bolivia
5216,2023-05-15 03:12:46,700.47,prelievo,Joshua Santiago,Consider avoid themselves five security table film.,sospetta,Italy
6258,2023-02-19 09:23:16,452.91,trasferimento,Elaine Parks,Task professor at situation affect.,sospetta,Malta
9293,2023-01-14 04:03:50,424.01,prelievo,Paul Wilson,Plan industry catch forget account.,autorizzata,Comoros
8751,2023-03-01 22:48:47,327.54,acquisto,Charles Miller,Like hand in design.,autorizzata,Haiti
9234,2023-04-29 20:26:54,383.16,trasferimento,William Cardenas,Yourself several hold young local total treat.,autorizzata,Kyrgyz Republic
5168,2023-08-10 23:52:51,199.93,acquisto,Angela Tate,This you can spend window morning cover.,autorizzata,Senegal
1671,2023-01-20 03:51:16,784.99,acquisto,Thomas King,Matter memory firm significant respond sister federal.,autorizzata,Haiti
8475,2023-07-29 16:14:23,69.61,acquisto,Sandra Powell,Camera try third toward start budget.,autorizzata,Jordan
4946,2023-01-26 04:15:02,503.98,acquisto,Tracy Chambers,Behind reveal along.,autorizzata,Senegal
1442,2023-08-01 06:07:07,733.76,trasferimento,Chelsea Long,Major air series allow carry Mrs.,autorizzata,Singapore
7141,2023-04-07 09:37:37,266.7,prelievo,Gregory Payne,South than weight.,sospetta,Greece
504,2023-01-27 06:23:32,732.86,prelievo,Maria Shepherd,Adult system event marriage parent.,autorizzata,Honduras
5330,2023-06-30 07:25:51,15.18,prelievo,Gabriella Davis,Matter north wrong.,autorizzata,Puerto Rico
8135,2023-01-14 09:11:32,582.56,trasferimento,Melanie Brown,Fund ground certainly investment than former tell.,autorizzata,Kenya
5426,2023-07-19 09:24:26,525.59,prelievo,Wendy Baker,Soldier feeling everyone seek throw.,autorizzata,Serbia
5818,2023-08-23 01:18:00,93.99,prelievo,Barbara Maxwell,Most movement quite.,autorizzata,Bolivia
1578,2023-05-13 23:24:51,891.94,prelievo,Kristen Soto,Often forget someone any.,autorizzata,Lesotho
2089,2023-03-11 10:26:29,957.23,trasferimento,Nathan Adams,Mention series catch.,sospetta,Denmark
8013,2023-01-15 04:22:57,156.0,acquisto,Tamara Cabrera,Project federal employee.,autorizzata,Iraq
6318,2023-01-20 07:48:07,838.55,trasferimento,Leonard Stephens,Measure career culture door visit suddenly.,autorizzata,Puerto Rico
4457,2023-06-18 01:11:06,403.3,trasferimento,Isaac Jackson,Edge chance increase.,autorizzata,Tanzania
9594,2023-06-19 20:11:23,819.04,acquisto,Alexander Dalton,Race language should ever serve.,autorizzata,Saint Vincent and the Grenadines
3552,2023-03-21 06:55:35,148.98,trasferimento,Rebecca Love DVM,Buy war both develop sit.,sospetta,Ireland
6349,2023-06-05 23:52:10,669.92,trasferimento,Jason Brown,Work cost turn worry probably rule.,autorizzata,French Polynesia
5144,2023-04-18 23:03:14,158.46,trasferimento,Daniel Bowen,Skill pressure media truth ask network find.,sospetta,Netherlands
6816,2023-05-14 05:06:42,24.18,trasferimento,Jeffrey Cervantes,Always woman collection those inside provide condition your.,autorizzata,Maldives
6150,2023-04-07 02:53:35,422.06,acquisto,Andrew Johnson,National force full animal blue American.,sospetta,Hungary
8888,2023-04-30 03:37:21,58.41,prelievo,Timothy Walton,Economy tax kitchen organization.,autorizzata,Serbia
5323,2023-04-10 23:05:19,457.34,acquisto,Matthew Thompson,Forget land large blood.,autorizzata,Mexico
7406,2023-08-10 15:20:14,961.61,trasferimento,Patricia Hawkins,Think similar plant view any.,sospetta,Bulgaria
9346,2023-07-17 16:37:57,266.85,acquisto,Marcus Hernandez,Trade all dream to stand table.,autorizzata,Uganda
1437,2023-05-07 02:43:53,319.82,acquisto,Brian Robles,Paper scientist grow very popular role outside leg.,autorizzata,Bermuda
7316,2023-06-16 13:01:49,369.17,trasferimento,Joe Jones,Camera kid specific stage mention later piece.,autorizzata,Paraguay
2316,2023-04-04 10:04:47,243.11,prelievo,Gina Clark,Difference open decade education home process forget officer.,autorizzata,Central African Republic
9359,2023-03-04 17:36:39,179.78,prelievo,Taylor Medina,Republican protect save ever treat deep necessary.,autorizzata,Pitcairn Islands
6393,2023-07-31 10:04:14,235.47,prelievo,Angela Stevens,Thought few tonight exactly seem like majority.,autorizzata,Argentina
7251,2023-05-20 21:43:36,222.01,acquisto,Jasmine Tyler,Deal lawyer after especially miss best never.,autorizzata,Kuwait
329,2023-07-20 15:25:10,449.27,trasferimento,Laura Rodriguez,Ready discover tend save push.,autorizzata,Bouvet Island (Bouvetoya)
5936,2023-02-22 18:25:31,925.98,prelievo,Kevin Adams,Base our could girl.,autorizzata,Ethiopia
831,2023-03-02 04:06:51,689.13,acquisto,Cynthia Alexander,Great by health many computer nature.,autorizzata,Bhutan
2558,2023-07-20 03:19:38,992.95,acquisto,Ryan Prince,Why anything science success billion dog keep.,autorizzata,Bolivia
4584,2023-04-03 19:13:58,428.3,prelievo,Kristin Lynn,Foreign not page answer weight mind later.,autorizzata,British Virgin Islands
8729,2023-07-29 09:34:39,877.92,prelievo,Mikayla Golden,Baby particularly certainly choice.,sospetta,Bulgaria
5925,2023-05-11 08:25:57,257.6,trasferimento,Brian Alexander,Dark region successful need.,autorizzata,Barbados
4608,2023-01-18 11:26:00,918.78,trasferimento,Ryan Doyle,Bill here seem rise for.,autorizzata,Pitcairn Islands
1354,2023-06-20 10:46:40,274.98,acquisto,Amy Mason,Fly keep word.,autorizzata,North Macedonia
5151,2023-08-11 21:55:17,997.79,acquisto,Amanda Parker,Between little final.,autorizzata,Brazil
5301,2023-03-02 12:48:01,488.21,prelievo,Amy Ayers,Your attack to land week population threat.,autorizzata,Vietnam
3507,2023-03-30 18:53:05,717.06,acquisto,Mary Moore,Where meet kitchen case season.,autorizzata,Botswana
1459,2023-06-17 16:51:59,208.2,prelievo,Steven Bryan,Surface bed provide.,autorizzata,Belize
9133,2023-05-07 06:06:06,13.92,trasferimento,Maria Patterson,Read data happy finish.,autorizzata,Chile
7558,2023-05-19 06:59:19,356.36,prelievo,Stacy Lane,Similar team among one other.,autorizzata,Burundi
4591,2023-05-10 11:54:58,926.86,trasferimento,Philip Freeman,Tree discuss group.,autorizzata,Pakistan
7296,2023-08-07 10:40:14,844.27,trasferimento,Garrett Wong,Budget enough themselves mean.,autorizzata,Seychelles
2388,2023-08-15 21:29:57,890.28,prelievo,Patrick Mccarty,Series protect will former group capital either.,autorizzata,Cuba
2056,2023-04-15 20:10:53,566.92,trasferimento,Jeremy Edwards,Book authority everybody bill for camera respond modern.,autorizzata,Mayotte
2136,2023-05-29 10:30:40,930.04,acquisto,Dr. Jason Ryan,Opportunity though expert.,autorizzata,Christmas Island
4302,2023-07-07 13:10:27,204.55,trasferimento,Tammy Mills,Significant between activity join lawyer minute positive market.,autorizzata,Zambia
9476,2023-04-02 14:45:07,759.83,acquisto,Luis Mcdonald,Interest television either show.,autorizzata,Sri Lanka
5296,2023-06-05 18:44:34,283.97,acquisto,Lisa Davis,Wait school town tough.,autorizzata,Iceland
7562,2023-03-11 08:52:43,41.67,trasferimento,Barry Duncan,Leg program today leave fact think enjoy.,sospetta,Estonia
8507,2023-05-25 07:10:25,137.49,acquisto,Daniel Chan,Face become management water.,autorizzata,Kuwait
4595,2023-05-19 08:59:42,129.31,prelievo,William Gomez,Source education play certain right soldier.,autorizzata,Palestinian Territory
3540,2023-05-24 03:06:13,907.55,acquisto,Elizabeth Faulkner,Approach responsibility window similar give major.,autorizzata,Nepal
4395,2023-04-17 22:55:39,227.37,acquisto,Derrick Callahan,Season leg day quickly.,sospetta,Hungary
4048,2023-07-20 15:05:04,264.05,prelievo,Mrs. Jessica Taylor,Right upon white three.,autorizzata,Isle of Man
9036,2023-08-22 15:09:54,636.56,trasferimento,Tyler Mcconnell,Born someone prepare.,autorizzata,Holy See (Vatican City State)
1310,2023-01-12 10:01:21,306.77,trasferimento,Erica York,Huge all light cover behavior just beautiful.,autorizzata,Uruguay
9636,2023-02-21 22:41:04,29.16,prelievo,Erica Sawyer,Audience cup this.,autorizzata,Liberia
457,2023-02-18 03:08:04,682.6,acquisto,Samantha Marsh,Wall Congress want law not.,autorizzata,Fiji
2916,2023-05-26 19:09:37,718.29,acquisto,Rebecca Roy,Civil general beat pay forget people.,autorizzata,Heard Island and McDonald Islands
6285,2023-04-18 02:15:10,954.09,prelievo,Larry Thornton,Two rest law people color go.,autorizzata,Sierra Leone
6714,2023-02-08 21:15:28,328.15,trasferimento,Alicia Hudson,Produce avoid ask action fast focus realize next.,autorizzata,San Marino
1271,2023-03-25 04:05:49,838.11,prelievo,Deanna Carter,Leader her fish leave especially doctor himself.,autorizzata,Egypt
8183,2023-07-14 08:25:46,793.72,prelievo,Jessica Parks,Fight maintain behavior stuff poor structure expert many.,autorizzata,United Arab Emirates
2315,2023-02-25 02:16:33,64.41,trasferimento,Dustin Hodges,Rest end at.,autorizzata,Turks and Caicos Islands
2321,2023-03-23 22:01:58,381.41,trasferimento,Mary Santiago,Record discuss onto full.,autorizzata,Cocos (Keeling) Islands
3462,2023-03-07 18:02:11,600.97,trasferimento,Samantha Hubbard,Party mission program actually.,autorizzata,Faroe Islands
3970,2023-08-22 06:50:30,750.67,trasferimento,David Higgins,Put issue security foreign ago people third.,autorizzata,Lesotho
7497,2023-07-09 15:28:10,583.32,trasferimento,Eric Morse,Start water difficult walk travel.,autorizzata,Cayman Islands
7161,2023-07-04 02:25:38,131.43,acquisto,Patricia Calderon,Out degree huge serious series nice life.,autorizzata,Argentina
9994,2023-02-03 19:06:13,250.4,prelievo,Melvin Curtis,Weight enough attorney.,autorizzata,Turkmenistan
5163,2023-07-13 04:41:39,402.79,prelievo,Christopher Booker,Remain option significant site itself specific shake.,autorizzata,Macao
9703,2023-01-14 02:21:09,111.31,prelievo,Miss Nichole Hernandez,Site section goal knowledge.,autorizzata,Martinique
4607,2023-05-23 14:57:20,247.65,acquisto,Michael Francis,Item gun opportunity college.,autorizzata,Kyrgyz Republic
9933,2023-05-11 17:01:30,843.27,acquisto,Crystal Hicks,Court hour while.,autorizzata,Somalia
9126,2023-02-15 04:50:24,319.58,acquisto,Kristine Larson,Together meeting drug check.,autorizzata,Philippines
2805,2023-06-16 09:30:55,464.35,trasferimento,Michael Santiago,Film surface accept away.,autorizzata,Oman
5652,2023-05-30 12:07:32,85.05,trasferimento,Daniel Henderson,Share avoid surface ago enter smile.,sospetta,Belgium
3897,2023-08-19 08:52:21,35.24,prelievo,Thomas Perez,Television recent class then company heavy table.,autorizzata,Bhutan
4269,2023-03-26 06:43:40,175.42,trasferimento,Krystal Rodriguez,Improve pick girl action cause.,autorizzata,Gambia
1666,2023-08-11 18:57:13,587.37,trasferimento,Rose Hanson,Them seven none be need manager save.,autorizzata,Oman
3810,2023-05-30 00:33:06,494.03,prelievo,Robert Adams,In party trouble.,autorizzata,China
2536,2023-04-05 02:02:42,332.28,acquisto,Courtney Cummings,Power sign state list hot current decade speak.,autorizzata,Bahrain
9627,2023-05-03 21:27:42,17.96,acquisto,Teresa Cameron,Once somebody difference must suddenly process tree ready.,autorizzata,Wallis and Futuna
4834,2023-07-21 18:41:03,490.89,acquisto,Catherine Ryan,Financial class as personal responsibility.,autorizzata,Svalbard & Jan Mayen Islands
540,2023-06-06 08:03:50,489.81,acquisto,Virginia Peters,Clear as stuff interest.,autorizzata,Brazil
7130,2023-07-03 07:58:07,316.5,acquisto,Amy Price,Commercial board provide development material.,autorizzata,Vietnam
3906,2023-06-25 23:36:57,773.5,trasferimento,Morgan Lynch,Three without past rule contain.,autorizzata,Tokelau
9481,2023-08-14 09:14:10,973.49,trasferimento,Alexander Nguyen,Beat often someone who too.,autorizzata,Antarctica (the territory South of 60 deg S)
7884,2023-04-02 10:36:02,341.12,trasferimento,Mary Hunter,Or front million population.,autorizzata,Tuvalu
3082,2023-06-15 00:32:03,84.13,acquisto,Latasha Abbott,Popular child hand want window.,autorizzata,Uruguay
7014,2023-02-28 07:50:02,590.02,acquisto,Samantha White,Save decade responsibility tax without employee.,autorizzata,Faroe Islands
763,2023-08-19 02:05:33,192.34,trasferimento,Dana Clark,Learn claim history attention.,autorizzata,Martinique
9765,2023-02-01 00:25:41,129.76,acquisto,Miss Tiffany Greer PhD,Democratic week prevent up.,sospetta,Malta
3480,2023-04-04 18:11:41,157.95,prelievo,Travis Rowland,Space matter important security gas director television.,sospetta,Cyprus
3699,2023-01-15 08:47:09,26.87,prelievo,Mary Thomas,Yet begin author you road research.,autorizzata,Mauritania
8025,2023-02-25 10:00:06,887.47,prelievo,Anthony Smith,Themselves class middle professor arrive religious door.,autorizzata,North Macedonia
4510,2023-03-18 18:17:43,242.34,acquisto,Mrs. Amanda Dean,On right affect fast.,autorizzata,United States of America
7784,2023-03-11 06:50:58,37.15,prelievo,Patricia Morris,Much note push avoid change.,autorizzata,Mexico
6929,2023-05-10 03:55:05,154.18,prelievo,Jose Jackson,Phone clearly compare himself whose with.,autorizzata,Gabon
2541,2023-07-12 01:44:57,349.68,trasferimento,Jason Allen,Possible yes water because near school.,autorizzata,Honduras
8978,2023-01-10 05:01:48,902.89,trasferimento,Charles Walls,Beat another professor actually focus either difference.,autorizzata,Zambia
6073,2023-03-29 11:02:02,365.02,trasferimento,Dana Becker,Late contain girl but.,sospetta,Greece
5708,2023-08-04 06:54:38,848.99,prelievo,Wendy Black,Window student scientist edge budget scientist several.,autorizzata,Cameroon
858,2023-01-26 22:51:09,997.65,acquisto,Stephanie Garcia,His event night bar even process around usually.,autorizzata,Guadeloupe
2662,2023-04-05 03:13:43,448.29,acquisto,Richard Calderon,Maintain science no although real.,autorizzata,Isle of Man
4291,2023-06-02 21:32:15,948.11,prelievo,Kathleen Douglas,Rich friend heavy kid soon him letter.,autorizzata,Lebanon
4370,2023-02-28 01:46:15,978.1,trasferimento,Katie Morse,Record career lead floor for administration majority very.,autorizzata,Saint Kitts and Nevis
397,2023-07-28 09:39:51,187.85,acquisto,Jessica Gould,Company year budget professional goal your note.,autorizzata,Myanmar
2503,2023-04-10 06:12:51,824.06,trasferimento,Alice Banks,Clearly benefit yourself would return.,sospetta,United Kingdom
5214,2023-05-10 23:41:20,419.52,acquisto,Karen Barrett,Degree guess reflect professional.,sospetta,Slovenia
959,2023-07-09 21:51:50,77.66,trasferimento,Derek Young,Light assume official enough shake.,autorizzata,Saint Martin
4588,2023-04-29 16:56:24,440.82,prelievo,Ian Robinson,Left true allow act.,autorizzata,Niger
8657,2023-03-23 22:55:36,67.24,trasferimento,Ronald Miller,Morning alone concern food.,autorizzata,Guyana
5837,2023-02-07 07:44:05,962.63,prelievo,Caitlin Nelson,Conference down generation including under.,autorizzata,Mexico
8957,2023-02-11 22:25:52,864.75,prelievo,Richard Harvey,Kind decide him affect president than remember.,sospetta,Spain
6824,2023-07-31 09:19:34,974.44,trasferimento,Christine Fisher DDS,City father suffer accept hard interesting.,sospetta,Sweden
7835,2023-03-19 03:40:07,241.94,prelievo,Jeremy Fletcher,Mean most follow.,sospetta,Portugal
9579,2023-03-21 17:22:23,943.36,trasferimento,Jonathan Castro,Arm such sell environment question.,autorizzata,Ghana
7541,2023-02-26 22:43:49,99.14,prelievo,Daniel Kim,Something claim lead wonder think move executive.,autorizzata,Georgia
9566,2023-08-17 12:56:20,572.18,prelievo,Carla Brown,Pull manager special dinner project weight with.,autorizzata,Reunion
6394,2023-05-28 22:36:26,669.04,trasferimento,Nancy Villanueva,Protect brother professor light man.,autorizzata,Cape Verde
5494,2023-04-21 09:58:37,698.26,prelievo,Jo Donovan,Recently inside cut respond song way.,autorizzata,Mayotte
7524,2023-07-06 05:21:51,672.41,trasferimento,Debbie Villegas,Smile senior however support adult.,autorizzata,Liberia
3456,2023-02-22 14:54:33,232.79,trasferimento,Peter Williams,Suggest TV region.,autorizzata,Palau
2950,2023-01-05 16:00:50,376.59,acquisto,Bradley Robinson,Wonder foreign question current.,autorizzata,Burundi
1317,2023-01-11 10:37:28,834.25,acquisto,Shawn Miller,Room over give magazine training.,autorizzata,Niger
5824,2023-05-15 22:17:27,595.66,acquisto,Christopher Allen,Someone place election try.,autorizzata,Liechtenstein
5506,2023-05-10 07:20:54,354.83,prelievo,Ricky Patterson,Opportunity moment full we suddenly that voice gas.,autorizzata,Guinea
1735,2023-08-20 10:01:09,108.37,acquisto,Ryan Byrd,Range pretty pay a turn game.,autorizzata,South Africa
2943,2023-01-19 20:36:47,975.1,acquisto,Andrew Johnson,Must represent surface past question help perform sort.,sospetta,Czech Republic
8347,2023-07-10 13:14:41,531.06,prelievo,Michael Grant,Paper forget environmental road top phone.,autorizzata,Somalia
9137,2023-02-21 20:38:26,191.02,acquisto,Hannah Smith,Make surface I PM drug form.,autorizzata,Vietnam
837,2023-06-13 18:56:35,292.98,prelievo,Kimberly Klein,Middle forward city stand occur.,autorizzata,Montenegro
8218,2023-06-21 12:22:25,746.77,prelievo,Christina Kline,Tree road behind at.,autorizzata,Grenada
7827,2023-05-03 15:34:57,796.98,acquisto,Jason Miller,Something region travel method.,autorizzata,Cambodia
2613,2023-04-24 09:43:10,262.52,acquisto,Cindy Cole,Resource conference rise middle grow their.,autorizzata,Russian Federation
2409,2023-03-24 20:30:17,227.53,prelievo,Paige Taylor,Dog people kid name center.,autorizzata,Heard Island and McDonald Islands
6775,2023-02-19 12:02:10,89.57,trasferimento,David Thompson,Television no by teach.,autorizzata,Guernsey
2604,2023-08-11 12:54:20,565.55,prelievo,Jeffrey Burke,Gas list lose number teacher argue.,autorizzata,Indonesia
7297,2023-06-18 11:56:25,869.54,prelievo,Jeremy Hartman,Scene right common positive phone adult thus.,autorizzata,Syrian Arab Republic
7187,2023-01-14 04:44:07,550.83,prelievo,Tara Stevens,Discuss week television theory.,autorizzata,Kyrgyz Republic
1198,2023-01-18 12:52:01,767.08,trasferimento,Ashley Thomas,Clear painting every center practice.,autorizzata,Papua New Guinea
378,2023-06-10 18:09:09,676.59,trasferimento,Meredith Jones,Series natural which on tree else.,autorizzata,Cuba
9160,2023-07-20 04:04:21,178.16,acquisto,William Stanton,Always cold represent line although time.,autorizzata,Montenegro
9941,2023-05-07 11:21:30,657.36,prelievo,Douglas Owens,Health argue heavy culture.,autorizzata,Taiwan
4974,2023-03-13 23:18:39,811.3,prelievo,Luis Porter,Far apply seem general open interview yet.,autorizzata,Jordan
2965,2023-06-13 00:32:58,419.24,acquisto,Dean West,Minute reach pressure majority.,autorizzata,Burkina Faso
1371,2023-08-23 05:47:21,579.67,prelievo,Jason Howell,For either laugh.,autorizzata,Norfolk Island
589,2023-05-28 11:54:02,631.02,trasferimento,Sean Stone,Choose but product strategy role woman hear.,sospetta,Norway
2570,2023-01-09 09:17:18,962.43,acquisto,Taylor Pham,They bar civil system.,autorizzata,Guadeloupe
7444,2023-04-12 03:40:46,802.59,trasferimento,Steven Green,Into trade green manage design.,autorizzata,Malawi
5973,2023-03-28 09:26:59,575.16,acquisto,Monica Mccormick,Dream consider official both maybe traditional.,autorizzata,Niue
1765,2023-01-18 14:11:05,201.57,trasferimento,Carlos Graham,Personal like every civil ten particularly.,sospetta,Austria
7167,2023-02-02 06:49:18,785.97,acquisto,Christopher James,Happy few wife claim nearly actually result.,autorizzata,Svalbard & Jan Mayen Islands
1766,2023-01-19 21:01:26,559.22,acquisto,Frederick Schmidt,Herself might adult best.,sospetta,France
9435,2023-04-24 03:52:36,339.81,prelievo,Christopher Schroeder,Sometimes sound partner body.,sospetta,Germany
5009,2023-02-18 21:14:23,431.79,prelievo,Kimberly Anderson,Drive world night.,autorizzata,Oman
7966,2023-07-16 04:05:10,211.39,trasferimento,Cody Russell,Member worry brother standard.,autorizzata,Nepal
6064,2023-01-17 09:42:00,629.68,prelievo,Ryan Peterson,Their project resource space assume my off.,autorizzata,Liberia
6882,2023-02-17 21:41:49,786.63,prelievo,Jonathan Santiago,Senior democratic yard which eat.,autorizzata,Tokelau
4420,2023-07-24 02:59:32,768.0,acquisto,Robert Allen,Federal if however southern hand account care hair.,sospetta,Slovenia
4726,2023-02-28 19:51:27,154.79,trasferimento,Charlene Smith,Energy later two investment education individual effort.,autorizzata,Vietnam
3893,2023-02-13 17:32:59,956.26,acquisto,Anthony Miles,Behavior travel model fact season suggest.,autorizzata,Uruguay
8754,2023-04-28 02:42:54,435.98,acquisto,Christopher Charles MD,Paper her remember ahead air.,autorizzata,Guinea-Bissau
3802,2023-02-22 01:10:37,918.2,prelievo,Andrew Bailey,These song inside later consumer water kind kitchen.,autorizzata,Cambodia
534,2023-05-02 06:18:24,228.83,prelievo,Vanessa Diaz,Leader receive take activity current often ready.,autorizzata,Saint Lucia
4737,2023-02-03 12:02:51,701.93,trasferimento,Tiffany Fisher,Claim add think a card.,autorizzata,Maldives
7368,2023-04-01 07:12:47,97.75,prelievo,Steven Burns,Question share himself radio provide issue alone.,autorizzata,Guam
9571,2023-05-21 14:27:36,424.91,prelievo,Aaron Gomez,Minute film agree national.,autorizzata,Panama
7204,2023-06-21 05:28:47,697.78,trasferimento,Christine Taylor,Build discussion receive say often sister still whom.,autorizzata,Antarctica (the territory South of 60 deg S)
6741,2023-01-20 13:14:19,819.32,trasferimento,Jessica Smith,Make to moment company possible company partner other.,autorizzata,Solomon Islands
255,2023-01-23 09:27:21,249.94,acquisto,Matthew Hoover,Tend kitchen big personal maybe.,autorizzata,Saint Martin
9389,2023-07-01 02:45:55,742.41,trasferimento,Ashley Perkins,Approach score small might down.,autorizzata,Bermuda
